Quality,BatchNumber
0,7387
1,7388
1,7389
1,7390
1,7391
1,7392
1,7393
1,7394
1,7395
1,7396
1,7397
0,7398
1,7399
1,7400
1,7401
1,7402
1,7403
0,7404
0,7405
1,7406
1,7407
1,7408
1,7409
1,7410
1,7411
1,7412
0,7413
1,7414
1,7415
1,7416
0,7417
1,7418
1,7419
1,7420
1,7421
0,7422
1,7423
1,7424
1,7425
1,7426
1,7427
1,7428
1,7429
1,7430
0,7431
0,7432
1,7433
1,7434
1,7435
1,7436
1,7437
1,7438
1,7439
1,7440
1,7441
1,7442
1,7443
1,7444
1,7445
1,7446
1,7447
0,7448
1,7449
1,7450
1,7451
1,7452
1,7453
1,7454
1,7455
1,7456
1,7457
1,7458
1,7459
1,7460
1,7461
1,7462
1,7463
0,7464
1,7465
1,7466
1,7467
1,7468
0,7469
1,7470
1,7471
1,7472
1,7473
1,7474
1,7475
1,7476
1,7477
1,7478
1,7479
0,7480
1,7481
1,7482
1,7483
1,7484
1,7485
1,7486
1,7487
1,7488
1,7489
1,7490
1,7491
1,7492
1,7493
1,7494
1,7495
1,7496
1,7497
1,7498
0,7499
0,7500
1,7501
0,7502
0,7503
1,7504
1,7505
1,7506
1,7507
1,7508
1,7509
1,7510
1,7511
0,7512
1,7513
1,7514
1,7515
1,7516
1,7517
1,7518
1,7519
1,7520
1,7521
1,7522
1,7523
1,7524
1,7525
1,7526
1,7527
1,7528
1,7529
1,7530
1,7531
1,7532
1,7533
1,7534
1,7535
1,7536
1,7537
1,7538
1,7539
1,7540
0,7541
1,7542
1,7543
1,7544
1,7545
1,7546
1,7547
1,7548
1,7549
1,7550
1,7551
1,7552
1,7553
1,7554
1,7555
1,7556
1,7557
1,7558
1,7559
1,7560
1,7561
1,7562
0,7563
0,7564
1,7565
0,7566
1,7567
1,7568
1,7569
1,7570
1,7571
1,7572
1,7573
1,7574
1,7575
1,7576
1,7577
0,7578
1,7579
1,7580
0,7581
1,7582
1,7583
1,7584
1,7585
1,7586
1,7587
0,7588
1,7589
1,7590
1,7591
1,7592
1,7593
0,7594
1,7595
1,7596
1,7597
1,7598
1,7599
1,7600
1,7601
1,7602
1,7603
1,7604
1,7605
1,7606
1,7607
0,7608
1,7609
1,7610
1,7611
1,7612
1,7613
1,7614
1,7615
1,7616
1,7617
1,7618
0,7619
1,7620
0,7621
1,7622
1,7623
1,7624
1,7625
0,7626
1,7627
1,7628
1,7629
0,7630
1,7631
1,7632
1,7633
1,7634
1,7635
1,7636
1,7637
1,7638
1,7639
1,7640
1,7641
1,7642
1,7643
1,7644
1,7645
1,7646
1,7647
1,7648
1,7649
1,7650
1,7651
1,7652
1,7653
1,7654
1,7655
1,7656
1,7657
0,7658
1,7659
1,7660
1,7661
1,7662
1,7663
1,7664
1,7665
1,7666
1,7667
0,7668
1,7669
1,7670
1,7671
0,7672
1,7673
1,7674
1,7675
1,7676
0,7677
1,7678
1,7679
0,7680
1,7681
1,7682
1,7683
1,7684
1,7685
1,7686
1,7687
0,7688
1,7689
1,7690
1,7691
1,7692
1,7693
1,7694
1,7695
1,7696
1,7697
1,7698
1,7699
1,7700
1,7701
1,7702
1,7703
1,7704
1,7705
1,7706
1,7707
1,7708
1,7709
1,7710
1,7711
1,7712
1,7713
1,7714
1,7715
1,7716
1,7717
0,7718
1,7719
1,7720
1,7721
0,7722
1,7723
1,7724
1,7725
1,7726
1,7727
1,7728
1,7729
1,7730
1,7731
1,7732
1,7733
1,7734
1,7735
1,7736
1,7737
1,7738
0,7739
1,7740
1,7741
1,7742
1,7743
1,7744
1,7745
1,7746
1,7747
1,7748
1,7749
1,7750
1,7751
1,7752
1,7753
1,7754
1,7755
0,7756
1,7757
1,7758
1,7759
1,7760
1,7761
0,7762
0,7763
1,7764
1,7765
1,7766
1,7767
1,7768
1,7769
1,7770
0,7771
1,7772
1,7773
1,7774
1,7775
0,7776
1,7777
0,7778
1,7779
1,7780
1,7781
1,7782
1,7783
1,7784
1,7785
0,7786
1,7787
1,7788
1,7789
0,7790
1,7791
1,7792
1,7793
1,7794
1,7795
1,7796
0,7797
0,7798
1,7799
1,7800
1,7801
1,7802
1,7803
1,7804
1,7805
1,7806
1,7807
1,7808
1,7809
0,7810
1,7811
1,7812
1,7813
1,7814
1,7815
1,7816
0,7817
0,7818
0,7819
1,7820
1,7821
1,7822
1,7823
1,7824
1,7825
1,7826
1,7827
1,7828
1,7829
1,7830
1,7831
1,7832
1,7833
1,7834
1,7835
0,7836
1,7837
1,7838
1,7839
1,7840
1,7841
1,7842
0,7843
1,7844
1,7845
0,7846
1,7847
1,7848
1,7849
1,7850
1,7851
1,7852
1,7853
1,7854
1,7855
0,7856
1,7857
1,7858
1,7859
0,7860
1,7861
1,7862
0,7863
1,7864
1,7865
1,7866
1,7867
1,7868
1,7869
1,7870
1,7871
1,7872
1,7873
1,7874
1,7875
1,7876
1,7877
1,7878
1,7879
1,7880
1,7881
0,7882
1,7883
1,7884
1,7885
1,7886
1,7887
1,7888
0,7889
1,7890
1,7891
1,7892
1,7893
1,7894
1,7895
1,7896
1,7897
1,7898
1,7899
1,7900
0,7901
1,7902
1,7903
1,7904
1,7905
0,7906
1,7907
1,7908
1,7909
1,7910
1,7911
1,7912
1,7913
0,7914
1,7915
1,7916
0,7917
1,7918
1,7919
1,7920
1,7921
1,7922
1,7923
1,7924
1,7925
1,7926
1,7927
1,7928
0,7929
1,7930
0,7931
0,7932
1,7933
1,7934
1,7935
1,7936
0,7937
1,7938
0,7939
1,7940
1,7941
1,7942
1,7943
1,7944
0,7945
0,7946
0,7947
1,7948
1,7949
1,7950
1,7951
1,7952
1,7953
1,7954
1,7955
1,7956
0,7957
1,7958
1,7959
1,7960
1,7961
1,7962
1,7963
1,7964
1,7965
0,7966
1,7967
1,7968
1,7969
1,7970
1,7971
1,7972
1,7973
1,7974
1,7975
1,7976
0,7977
1,7978
1,7979
1,7980
1,7981
1,7982
0,7983
1,7984
1,7985
0,7986
0,7987
1,7988
1,7989
1,7990
1,7991
1,7992
0,7993
1,7994
1,7995
1,7996
1,7997
1,7998
1,7999
1,8000
1,8001
1,8002
1,8003
1,8004
1,8005
1,8006
1,8007
1,8008
1,8009
0,8010
1,8011
1,8012
1,8013
1,8014
1,8015
1,8016
1,8017
1,8018
1,8019
1,8020
1,8021
1,8022
1,8023
1,8024
1,8025
1,8026
1,8027
1,8028
1,8029
1,8030
1,8031
1,8032
1,8033
0,8034
1,8035
1,8036
0,8037
0,8038
1,8039
1,8040
1,8041
1,8042
1,8043
0,8044
1,8045
0,8046
0,8047
1,8048
1,8049
1,8050
0,8051
1,8052
1,8053
1,8054
0,8055
1,8056
1,8057
1,8058
1,8059
1,8060
0,8061
1,8062
1,8063
1,8064
1,8065
1,8066
1,8067
1,8068
1,8069
1,8070
1,8071
1,8072
1,8073
0,8074
1,8075
1,8076
0,8077
1,8078
1,8079
1,8080
1,8081
1,8082
1,8083
1,8084
1,8085
1,8086
1,8087
1,8088
1,8089
1,8090
1,8091
1,8092
1,8093
1,8094
1,8095
1,8096
1,8097
0,8098
1,8099
1,8100
1,8101
0,8102
1,8103
0,8104
1,8105
1,8106
1,8107
1,8108
1,8109
0,8110
1,8111
0,8112
0,8113
1,8114
1,8115
1,8116
1,8117
1,8118
0,8119
1,8120
1,8121
1,8122
0,8123
0,8124
1,8125
0,8126
1,8127
1,8128
0,8129
1,8130
1,8131
1,8132
1,8133
0,8134
1,8135
1,8136
1,8137
0,8138
1,8139
1,8140
1,8141
1,8142
1,8143
1,8144
1,8145
1,8146
1,8147
1,8148
1,8149
1,8150
1,8151
0,8152
1,8153
1,8154
1,8155
1,8156
1,8157
1,8158
0,8159
0,8160
1,8161
1,8162
1,8163
1,8164
0,8165
1,8166
1,8167
1,8168
1,8169
1,8170
1,8171
1,8172
1,8173
1,8174
1,8175
1,8176
1,8177
1,8178
1,8179
1,8180
1,8181
1,8182
1,8183
1,8184
1,8185
1,8186
1,8187
1,8188
1,8189
1,8190
0,8191
0,8192
0,8193
1,8194
1,8195
1,8196
1,8197
1,8198
1,8199
1,8200
1,8201
1,8202
1,8203
1,8204
1,8205
1,8206
1,8207
1,8208
1,8209
1,8210
1,8211
1,8212
1,8213
1,8214
0,8215
1,8216
1,8217
1,8218
1,8219
1,8220
1,8221
1,8222
1,8223
1,8224
1,8225
1,8226
0,8227
1,8228
1,8229
1,8230
1,8231
1,8232
1,8233
1,8234
1,8235
1,8236
0,8237
1,8238
0,8239
1,8240
1,8241
1,8242
1,8243
1,8244
1,8245
1,8246
1,8247
1,8248
1,8249
0,8250
1,8251
1,8252
1,8253
1,8254
1,8255
1,8256
1,8257
1,8258
1,8259
1,8260
1,8261
1,8262
1,8263
1,8264
1,8265
1,8266
1,8267
1,8268
1,8269
0,8270
1,8271
0,8272
1,8273
1,8274
1,8275
1,8276
1,8277
1,8278
1,8279
1,8280
1,8281
1,8282
1,8283
1,8284
1,8285
1,8286
1,8287
1,8288
1,8289
1,8290
1,8291
1,8292
1,8293
1,8294
1,8295
1,8296
1,8297
1,8298
1,8299
1,8300
0,8301
0,8302
1,8303
1,8304
0,8305
0,8306
0,8307
1,8308
1,8309
1,8310
1,8311
1,8312
0,8313
0,8314
1,8315
1,8316
1,8317
1,8318
0,8319
1,8320
0,8321
1,8322
1,8323
0,8324
1,8325
1,8326
1,8327
1,8328
1,8329
1,8330
1,8331
1,8332
1,8333
1,8334
1,8335
1,8336
1,8337
1,8338
0,8339
1,8340
1,8341
1,8342
0,8343
0,8344
1,8345
0,8346
1,8347
1,8348
1,8349
1,8350
1,8351
1,8352
1,8353
1,8354
1,8355
1,8356
1,8357
1,8358
1,8359
1,8360
1,8361
1,8362
1,8363
1,8364
1,8365
1,8366
1,8367
1,8368
1,8369
1,8370
1,8371
1,8372
1,8373
0,8374
1,8375
1,8376
0,8377
1,8378
1,8379
1,8380
1,8381
1,8382
1,8383
1,8384
1,8385
1,8386
1,8387
1,8388
1,8389
1,8390
0,8391
1,8392
1,8393
0,8394
0,8395
0,8396
1,8397
1,8398
1,8399
0,8400
1,8401
0,8402
1,8403
1,8404
1,8405
1,8406
1,8407
1,8408
1,8409
1,8410
1,8411
1,8412
1,8413
1,8414
1,8415
1,8416
1,8417
1,8418
1,8419
1,8420
1,8421
1,8422
1,8423
1,8424
1,8425
1,8426
1,8427
1,8428
1,8429
1,8430
1,8431
1,8432
1,8433
1,8434
1,8435
1,8436
1,8437
1,8438
1,8439
1,8440
1,8441
1,8442
1,8443
1,8444
1,8445
1,8446
1,8447
0,8448
1,8449
1,8450
1,8451
0,8452
1,8453
0,8454
1,8455
0,8456
1,8457
1,8458
0,8459
1,8460
1,8461
1,8462
1,8463
1,8464
1,8465
1,8466
1,8467
1,8468
1,8469
1,8470
1,8471
1,8472
1,8473
1,8474
1,8475
1,8476
1,8477
1,8478
1,8479
1,8480
1,8481
1,8482
1,8483
0,8484
1,8485
1,8486
1,8487
1,8488
1,8489
1,8490
1,8491
1,8492
1,8493
1,8494
1,8495
0,8496
0,8497
1,8498
1,8499
1,8500
1,8501
1,8502
1,8503
1,8504
0,8505
1,8506
1,8507
1,8508
1,8509
1,8510
1,8511
1,8512
1,8513
0,8514
1,8515
1,8516
1,8517
1,8518
1,8519
0,8520
1,8521
0,8522
1,8523
1,8524
1,8525
1,8526
0,8527
1,8528
1,8529
1,8530
1,8531
1,8532
0,8533
1,8534
0,8535
1,8536
1,8537
1,8538
1,8539
1,8540
1,8541
1,8542
1,8543
1,8544
1,8545
1,8546
1,8547
1,8548
1,8549
1,8550
1,8551
1,8552
1,8553
1,8554
1,8555
1,8556
1,8557
1,8558
1,8559
1,8560
1,8561
0,8562
1,8563
1,8564
1,8565
0,8566
1,8567
1,8568
0,8569
1,8570
1,8571
1,8572
1,8573
1,8574
1,8575
1,8576
0,8577
1,8578
0,8579
0,8580
1,8581
1,8582
1,8583
1,8584
0,8585
1,8586
1,8587
0,8588
1,8589
0,8590
1,8591
1,8592
1,8593
1,8594
1,8595
1,8596
1,8597
0,8598
1,8599
0,8600
1,8601
1,8602
1,8603
1,8604
1,8605
1,8606
1,8607
1,8608
1,8609
1,8610
1,8611
1,8612
1,8613
1,8614
1,8615
1,8616
1,8617
1,8618
1,8619
1,8620
0,8621
1,8622
1,8623
1,8624
1,8625
1,8626
1,8627
0,8628
0,8629
1,8630
1,8631
1,8632
1,8633
1,8634
1,8635
1,8636
1,8637
1,8638
1,8639
1,8640
1,8641
1,8642
1,8643
1,8644
1,8645
1,8646
1,8647
1,8648
1,8649
1,8650
1,8651
0,8652
0,8653
0,8654
0,8655
0,8656
0,8657
0,8658
0,8659
0,8660
0,8661
0,8662
0,8663
0,8664
0,8665
0,8666
0,8667
0,8668
0,8669
0,8670
0,8671
0,8672
0,8673
0,8674
0,8675
0,8676
0,8677
0,8678
0,8679
0,8680
0,8681
0,8682
0,8683
0,8684
0,8685
0,8686
0,8687
0,8688
0,8689
0,8690
0,8691
0,8692
0,8693
0,8694
0,8695
0,8696
0,8697
0,8698
0,8699
0,8700
0,8701
0,8702
1,8703
0,8704
1,8705
0,8706
1,8707
1,8708
1,8709
1,8710
0,8711
1,8712
0,8713
1,8714
0,8715
1,8716
1,8717
1,8718
1,8719
1,8720
1,8721
1,8722
1,8723
0,8724
0,8725
0,8726
1,8727
1,8728
1,8729
1,8730
1,8731
1,8732
0,8733
1,8734
1,8735
1,8736
1,8737
0,8738
1,8739
1,8740
1,8741
1,8742
1,8743
1,8744
0,8745
1,8746
1,8747
1,8748
1,8749
1,8750
1,8751
1,8752
0,8753
0,8754
0,8755
1,8756
1,8757
1,8758
1,8759
1,8760
1,8761
1,8762
1,8763
0,8764
0,8765
1,8766
1,8767
1,8768
1,8769
0,8770
1,8771
1,8772
1,8773
0,8774
1,8775
0,8776
1,8777
1,8778
1,8779
0,8780
1,8781
1,8782
1,8783
1,8784
0,8785
1,8786
1,8787
1,8788
1,8789
1,8790
1,8791
1,8792
1,8793
1,8794
1,8795
1,8796
1,8797
1,8798
1,8799
0,8800
1,8801
0,8802
1,8803
0,8804
1,8805
0,8806
0,8807
1,8808
1,8809
0,8810
1,8811
1,8812
1,8813
1,8814
1,8815
1,8816
1,8817
0,8818
1,8819
1,8820
1,8821
1,8822
1,8823
1,8824
1,8825
1,8826
1,8827
1,8828
0,8829
1,8830
0,8831
1,8832
1,8833
1,8834
1,8835
1,8836
1,8837
1,8838
0,8839
1,8840
1,8841
1,8842
0,8843
0,8844
0,8845
1,8846
0,8847
0,8848
1,8849
1,8850
1,8851
1,8852
1,8853
1,8854
1,8855
1,8856
1,8857
1,8858
1,8859
1,8860
1,8861
0,8862
0,8863
1,8864
0,8865
1,8866
1,8867
1,8868
0,8869
1,8870
0,8871
0,8872
1,8873
1,8874
1,8875
1,8876
1,8877
0,8878
0,8879
1,8880
1,8881
0,8882
1,8883
1,8884
1,8885
0,8886
1,8887
1,8888
1,8889
1,8890
0,8891
1,8892
1,8893
1,8894
1,8895
1,8896
1,8897
1,8898
1,8899
1,8900
1,8901
1,8902
1,8903
1,8904
0,8905
1,8906
1,8907
1,8908
1,8909
1,8910
0,8911
1,8912
1,8913
1,8914
1,8915
0,8916
0,8917
1,8918
1,8919
1,8920
1,8921
1,8922
1,8923
1,8924
1,8925
1,8926
0,8927
1,8928
1,8929
1,8930
1,8931
0,8932
1,8933
1,8934
0,8935
0,8936
1,8937
1,8938
1,8939
1,8940
1,8941
0,8942
1,8943
0,8944
0,8945
0,8946
0,8947
0,8948
1,8949
1,8950
0,8951
1,8952
0,8953
0,8954
1,8955
1,8956
0,8957
1,8958
1,8959
1,8960
0,8961
1,8962
0,8963
1,8964
1,8965
1,8966
1,8967
0,8968
1,8969
1,8970
1,8971
1,8972
1,8973
1,8974
0,8975
0,8976
0,8977
0,8978
0,8979
0,8980
0,8981
0,8982
0,8983
0,8984
0,8985
0,8986
0,8987
0,8988
0,8989
0,8990
0,8991
0,8992
0,8993
0,8994
0,8995
0,8996
0,8997
0,8998
0,8999
0,9000
0,9001
0,9002
0,9003
1,9004
0,9005
0,9006
0,9007
0,9008
0,9009
0,9010
1,9011
1,9012
0,9013
1,9014
1,9015
0,9016
0,9017
0,9018
1,9019
1,9020
1,9021
0,9022
1,9023
1,9024
1,9025
1,9026
0,9027
1,9028
1,9029
1,9030
1,9031
0,9032
0,9033
0,9034
0,9035
0,9036
0,9037
0,9038
0,9039
0,9040
0,9041
0,9042
0,9043
0,9044
0,9045
0,9046
0,9047
0,9048
0,9049
0,9050
0,9051
0,9052
0,9053
0,9054
0,9055
0,9056
0,9057
0,9058
1,9059
0,9060
0,9061
0,9062
1,9063
1,9064
0,9065
0,9066
0,9067
0,9068
0,9069
0,9070
0,9071
0,9072
0,9073
0,9074
0,9075
0,9076
0,9077
0,9078
1,9079
1,9080
0,9081
0,9082
0,9083
1,9084
1,9085
1,9086
1,9087
1,9088
1,9089
1,9090
1,9091
1,9092
1,9093
1,9094
1,9095
1,9096
1,9097
1,9098
1,9099
1,9100
1,9101
1,9102
1,9103
1,9104
1,9105
1,9106
1,9107
1,9108
1,9109
0,9110
0,9111
0,9112
0,9113
0,9114
0,9115
1,9116
1,9117
1,9118
0,9119
0,9120
0,9121
0,9122
1,9123
1,9124
1,9125
0,9126
0,9127
1,9128
1,9129
1,9130
1,9131
1,9132
1,9133
1,9134
1,9135
1,9136
0,9137
1,9138
1,9139
0,9140
0,9141
0,9142
0,9143
0,9144
0,9145
0,9146
0,9147
0,9148
0,9149
0,9150
0,9151
0,9152
0,9153
0,9154
0,9155
0,9156
0,9157
0,9158
0,9159
0,9160
0,9161
0,9162
0,9163
0,9164
0,9165
0,9166
0,9167
0,9168
0,9169
0,9170
0,9171
0,9172
0,9173
0,9174
0,9175
0,9176
0,9177
0,9178
0,9179
0,9180
0,9181
0,9182
0,9183
0,9184
0,9185
0,9186
0,9187
0,9188
0,9189
0,9190
0,9191
0,9192
0,9193
0,9194
0,9195
0,9196
0,9197
0,9198
0,9199
0,9200
0,9201
0,9202
0,9203
0,9204
0,9205
0,9206
0,9207
0,9208
0,9209
0,9210
0,9211
0,9212
0,9213
0,9214
0,9215
0,9216
0,9217
0,9218
0,9219
0,9220
0,9221
0,9222
0,9223
0,9224
0,9225
0,9226
0,9227
1,9228
1,9229
1,9230
1,9231
1,9232
1,9233
1,9234
1,9235
1,9236
1,9237
0,9238
1,9239
1,9240
1,9241
1,9242
0,9243
0,9244
0,9245
1,9246
1,9247
1,9248
1,9249
1,9250
1,9251
1,9252
1,9253
1,9254
0,9255
1,9256
0,9257
0,9258
0,9259
0,9260
0,9261
1,9262
0,9263
1,9264
0,9265
1,9266
1,9267
1,9268
1,9269
0,9270
0,9271
0,9272
0,9273
1,9274
1,9275
1,9276
1,9277
1,9278
0,9279
0,9280
1,9281
0,9282
0,9283
1,9284
1,9285
1,9286
0,9287
0,9288
1,9289
1,9290
1,9291
0,9292
0,9293
1,9294
0,9295
1,9296
0,9297
0,9298
0,9299
0,9300
0,9301
0,9302
0,9303
0,9304
0,9305
0,9306
0,9307
0,9308
0,9309
0,9310
0,9311
0,9312
0,9313
0,9314
0,9315
0,9316
0,9317
0,9318
0,9319
0,9320
0,9321
0,9322
0,9323
0,9324
0,9325
0,9326
0,9327
0,9328
0,9329
0,9330
0,9331
0,9332
0,9333
0,9334
0,9335
0,9336
0,9337
0,9338
0,9339
0,9340
0,9341
0,9342
1,9343
0,9344
0,9345
0,9346
0,9347
0,9348
0,9349
0,9350
0,9351
0,9352
0,9353
0,9354
0,9355
0,9356
0,9357
0,9358
0,9359
0,9360
0,9361
0,9362
0,9363
0,9364
0,9365
0,9366
0,9367
0,9368
0,9369
0,9370
0,9371
0,9372
0,9373
0,9374
0,9375
0,9376
0,9377
0,9378
0,9379
0,9380
0,9381
0,9382
0,9383
0,9384
0,9385
0,9386
0,9387
0,9388
0,9389
0,9390
0,9391
0,9392
0,9393
0,9394
0,9395
0,9396
1,9397
1,9398
1,9399
1,9400
1,9401
1,9402
1,9403
1,9404
1,9405
1,9406
1,9407
1,9408
1,9409
1,9410
1,9411
1,9412
1,9413
1,9414
1,9415
1,9416
1,9417
0,9418
1,9419
1,9420
0,9421
0,9422
0,9423
1,9424
0,9425
1,9426
1,9427
1,9428
0,9429
0,9430
1,9431
1,9432
0,9433
0,9434
1,9435
1,9436
0,9437
1,9438
1,9439
1,9440
1,9441
1,9442
1,9443
0,9444
0,9445
1,9446
1,9447
1,9448
0,9449
1,9450
1,9451
0,9452
0,9453
1,9454
1,9455
0,9456
1,9457
1,9458
0,9459
0,9460
1,9461
1,9462
1,9463
0,9464
1,9465
1,9466
1,9467
0,9468
1,9469
0,9470
0,9471
0,9472
1,9473
1,9474
0,9475
0,9476
1,9477
0,9478
0,9479
1,9480
0,9481
1,9482
1,9483
1,9484
0,9485
1,9486
1,9487
1,9488
1,9489
1,9490
1,9491
1,9492
1,9493
1,9494
1,9495
1,9496
1,9497
0,9498
1,9499
1,9500
1,9501
1,9502
1,9503
1,9504
1,9505
1,9506
1,9507
1,9508
0,9509
1,9510
1,9511
1,9512
1,9513
0,9514
0,9515
1,9516
0,9517
1,9518
0,9519
1,9520
1,9521
1,9522
1,9523
1,9524
0,9525
1,9526
1,9527
1,9528
1,9529
0,9530
1,9531
1,9532
1,9533
1,9534
1,9535
1,9536
0,9537
1,9538
1,9539
1,9540
1,9541
1,9542
1,9543
1,9544
0,9545
1,9546
0,9547
1,9548
1,9549
0,9550
1,9551
1,9552
1,9553
0,9554
0,9555
0,9556
1,9557
1,9558
1,9559
1,9560
1,9561
0,9562
1,9563
1,9564
1,9565
1,9566
1,9567
0,9568
0,9569
1,9570
0,9571
1,9572
1,9573
0,9574
1,9575
1,9576
1,9577
0,9578
0,9579
0,9580
0,9581
1,9582
0,9583
0,9584
0,9585
0,9586
0,9587
0,9588
0,9589
0,9590
0,9591
0,9592
0,9593
0,9594
1,9595
0,9596
0,9597
1,9598
0,9599
0,9600
0,9601
1,9602
0,9603
0,9604
0,9605
0,9606
1,9607
0,9608
0,9609
0,9610
0,9611
0,9612
0,9613
0,9614
0,9615
1,9616
1,9617
1,9618
1,9619
1,9620
1,9621
1,9622
1,9623
1,9624
0,9625
0,9626
1,9627
1,9628
0,9629
1,9630
1,9631
1,9632
1,9633
1,9634
1,9635
0,9636
0,9637
0,9638
1,9639
1,9640
0,9641
1,9642
1,9643
1,9644
1,9645
1,9646
1,9647
1,9648
1,9649
0,9650
0,9651
0,9652
0,9653
1,9654
1,9655
1,9656
1,9657
1,9658
1,9659
0,9660
0,9661
0,9662
0,9663
0,9664
0,9665
0,9666
0,9667
1,9668
1,9669
0,9670
0,9671
1,9672
1,9673
1,9674
0,9675
1,9676
1,9677
1,9678
0,9679
0,9680
1,9681
1,9682
0,9683
1,9684
1,9685
1,9686
1,9687
1,9688
1,9689
0,9690
0,9691
1,9692
0,9693
1,9694
1,9695
1,9696
1,9697
1,9698
0,9699
0,9700
1,9701
1,9702
1,9703
1,9704
1,9705
1,9706
1,9707
1,9708
0,9709
1,9710
1,9711
0,9712
0,9713
1,9714
0,9715
0,9716
1,9717
0,9718
0,9719
1,9720
0,9721
1,9722
1,9723
1,9724
1,9725
1,9726
1,9727
1,9728
1,9729
1,9730
1,9731
0,9732
1,9733
0,9734
1,9735
0,9736
0,9737
0,9738
0,9739
0,9740
0,9741
0,9742
0,9743
0,9744
1,9745
1,9746
1,9747
1,9748
1,9749
1,9750
1,9751
0,9752
0,9753
0,9754
0,9755
1,9756
0,9757
0,9758
0,9759
0,9760
0,9761
0,9762
0,9763
1,9764
0,9765
0,9766
1,9767
0,9768
1,9769
0,9770
0,9771
0,9772
0,9773
1,9774
1,9775
1,9776
1,9777
1,9778
0,9779
1,9780
0,9781
0,9782
1,9783
0,9784
0,9785
1,9786
0,9787
1,9788
0,9789
0,9790
1,9791
1,9792
1,9793
1,9794
1,9795
0,9796
1,9797
